flight_id,ArrivalTerminal,baggageID,boardGate,checkinTable,DepartureTerminal,flight_arr_actual_date,flight_arr_actual_full,flight_arr_actual_time,flight_arr_actual_UTC,flight_arr_estimated_date,flight_arr_estimated_full,flight_arr_estimated_time,flight_arr_estimated_UTC,flight_arr_scheduled_date,flight_arr_scheduled_full,flight_arr_scheduled_time,flight_arr_scheduled_UTC,flight_dep_actual_date,flight_dep_actual_full,flight_dep_actual_time,flight_dep_actual_UTC,flight_dep_estimated_date,flight_dep_estimated_full,flight_dep_estimated_time,flight_dep_estimated_UTC,flight_dep_scheduled_date,flight_dep_scheduled_full,flight_dep_scheduled_time,flight_dep_scheduled_UTC,flight_map_flag,flightArr,flightCarrier,flightDate,flightDep,flightNumber,flightStatus,flightTDOWN_date,flightTDOWN_full,flightTDOWN_time,flightTDOWN_UTC,flightTKOFF_date,flightTKOFF_full,flightTKOFF_time,flightTKOFF_UTC,lastUpdatedCache,prev_arrivalstation,prev_ata,prev_atd,prev_carrierCode,prev_departurestation,prev_eta,prev_etd,prev_flightnumber,prev_legcode,prev_sta,prev_std,recordLocator,rego,utcFlightArrival,utcFlightDepart
AK6315_2024-12-26,2,2,2,1-9,""" """,2025-06-01,2025-06-01 22:32:00,10:32 PM,2025-06-01 14:32:00,null,null,null,null,2025-06-01,2025-06-01 22:15:00,10:15 PM,2025-06-01 14:15:00,2025-06-01,2025-06-01 21:18:00,9:18 PM,2025-06-01 13:18:00,null,null,null,null,2025-06-01,2025-06-01 21:05:00,9:05 PM,2025-06-01 13:05:00,False,KUL,AK,2025-06-01,LGK,"""AK 6315 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 16:51:13,LGK,2025-06-01T12:55:00,2025-06-01T11:57:00,AK,KUL,2025-06-01T12:39:00,null,"""6314 ""","""  """,2025-06-01T12:40:00,2025-06-01T11:35:00,null,9M-AQQ,2025-06-01 02:15:00,2025-06-01 13:05:00
AK5742_2026-04-09_KUL_TWU,""" """,B,K14,"""S,T""",2,2025-06-02,2025-06-02 10:54:00,10:54 AM,2025-06-02 02:54:00,null,null,null,null,2025-06-02,2025-06-02 10:55:00,10:55 AM,2025-06-02 02:55:00,2025-06-02,2025-06-02 08:07:00,8:07 AM,2025-06-02 00:07:00,null,null,null,null,2025-06-02,2025-06-02 08:00:00,8:00 AM,2025-06-02 00:00:00,False,TWU,AK,2025-06-02,KUL,"""AK 5742 """,landed,null,null,null,null,null,null,null,null,2025-06-02 03:21:11,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AQF,2025-06-02 02:55:00,2025-06-02 00:00:00
AK880_2026-03-19_KUL_DMK,1,4,P9,"""U,V,W,X,Y""",2,2025-06-03,2025-06-03 09:14:00,9:14 AM,2025-06-03 02:14:00,null,null,null,null,2025-06-03,2025-06-03 09:20:00,9:20 AM,2025-06-03 02:20:00,2025-06-03,2025-06-03 08:04:00,8:04 AM,2025-06-03 00:04:00,null,null,null,null,2025-06-03,2025-06-03 08:10:00,8:10 AM,2025-06-03 00:10:00,False,DMK,AK,2025-06-03,KUL,"""AK 880  """,Landed,null,null,null,null,null,null,null,null,2025-06-03 05:41:12,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AQF,2025-06-03 02:20:00,2025-06-03 00:10:00
AK707_2025-01-11_KUL_SIN,4,1,Q15,"""U,V,W,X,Y""",2,2025-06-01,2025-06-01 12:26:00,12:26 PM,2025-06-01 04:26:00,null,null,null,null,2025-06-01,2025-06-01 11:35:00,11:35 AM,2025-06-01 03:35:00,2025-06-01,2025-06-01 10:56:00,10:56 AM,2025-06-01 02:56:00,null,null,null,null,2025-06-01,2025-06-01 10:30:00,10:30 AM,2025-06-01 02:30:00,False,SIN,AK,2025-06-01,KUL,"""AK 707  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 05:51:20,KUL,2025-06-01T02:17:00,2025-06-01T01:19:00,AK,SIN,2025-06-01T02:20:00,null,"""702  ""","""  """,2025-06-01T01:55:00,2025-06-01T00:55:00,null,9M-VAF,2025-06-01 03:35:00,2025-06-01 02:30:00
AK5210_2026-01-29_KUL_KCH,""" """,C,J11,"""S,T""",2,2025-06-02,2025-06-02 16:04:00,4:04 PM,2025-06-02 08:04:00,null,null,null,null,2025-06-02,2025-06-02 15:35:00,3:35 PM,2025-06-02 07:35:00,2025-06-02,2025-06-02 14:21:00,2:21 PM,2025-06-02 06:21:00,null,null,null,null,2025-06-02,2025-06-02 13:55:00,1:55 PM,2025-06-02 05:55:00,False,KCH,AK,2025-06-02,KUL,"""AK 5210 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 08:41:22,KUL,2025-06-02T05:30:00,2025-06-02T03:43:00,AK,KCH,2025-06-02T05:28:00,null,"""5233 ""","""  """,2025-06-02T05:20:00,2025-06-02T03:35:00,null,9M-AQP,2025-06-02 07:35:00,2025-06-02 05:55:00
AK528_2026-01-24_KUL_SGN,2,,P1,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 10:18:00,10:18 AM,2025-06-02 03:18:00,null,null,null,null,2025-06-02,2025-06-02 10:05:00,10:05 AM,2025-06-02 03:05:00,2025-06-02,2025-06-02 09:12:00,9:12 AM,2025-06-02 01:12:00,null,null,null,null,2025-06-02,2025-06-02 09:00:00,9:00 AM,2025-06-02 01:00:00,False,SGN,AK,2025-06-02,KUL,"""AK 528  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 03:21:16,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AGH,2025-06-02 03:05:00,2025-06-02 01:00:00
AK387_2026-03-23_CGK_KUL,2,5,F3,91-98,2,2025-06-04,2025-06-04 22:46:00,10:46 PM,2025-06-04 14:46:00,null,null,null,null,2025-06-04,2025-06-04 22:50:00,10:50 PM,2025-06-04 14:50:00,2025-06-04,2025-06-04 19:50:00,7:50 PM,2025-06-04 12:50:00,null,null,null,null,2025-06-04,2025-06-04 19:25:00,7:25 PM,2025-06-04 12:25:00,False,KUL,AK,2025-06-04,CGK,"""AK 387  """,Landed,null,null,null,null,null,null,null,null,2025-06-04 15:01:13,CGK,2025-06-04T12:06:00,2025-06-04T10:00:00,AK,KUL,2025-06-04T12:09:00,2025-06-04T09:50:00,"""386  ""","""  """,2025-06-04T11:20:00,2025-06-04T09:10:00,null,9M-RAN,2025-06-04 02:50:00,2025-06-04 12:25:00
AK6071_2025-11-22_BKI_MYY,""" """,,,D01-D16,1,2025-06-02,2025-06-02 07:49:00,7:49 AM,2025-06-01 23:49:00,null,null,null,null,2025-06-02,2025-06-02 08:05:00,8:05 AM,2025-06-02 00:05:00,2025-06-02,2025-06-02 07:02:00,7:02 AM,2025-06-01 23:02:00,null,null,null,null,2025-06-02,2025-06-02 07:15:00,7:15 AM,2025-06-01 23:15:00,False,MYY,AK,2025-06-01,BKI,"""AK 6071 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 23:51:15,MYY,null,2025-06-01T23:02:00,AK,BKI,2025-06-01T23:56:00,null,"""6071 ""","""  """,2025-06-02T00:05:00,2025-06-01T23:15:00,null,9M-RAK,2025-06-02 12:05:00,2025-06-01 23:15:00
AK6311_2025-05-01_LGK_KUL,2,2,,1-9,""" """,2025-06-02,2025-06-02 19:15:00,7:15 PM,2025-06-02 11:15:00,null,null,null,null,2025-06-02,2025-06-02 18:55:00,6:55 PM,2025-06-02 10:55:00,2025-06-02,2025-06-02 18:00:00,6:00 PM,2025-06-02 10:00:00,null,null,null,null,2025-06-02,2025-06-02 17:45:00,5:45 PM,2025-06-02 09:45:00,False,KUL,AK,2025-06-02,LGK,"""AK 6311 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 11:31:14,LGK,2025-06-02T09:32:00,2025-06-02T08:19:00,AK,KUL,2025-06-02T09:37:00,null,"""6310 ""","""  """,2025-06-02T09:20:00,2025-06-02T08:15:00,null,9M-DAF,2025-06-02 10:55:00,2025-06-02 09:45:00
AK716_2024-11-13,,4,G12,5,,2025-06-01,2025-06-01 19:45:00,7:45 PM,2025-06-01 11:45:00,null,null,null,null,2025-06-01,2025-06-01 19:35:00,7:35 PM,2025-06-01 11:35:00,2025-06-01,2025-06-01 18:53:00,6:53 PM,2025-06-01 10:53:00,null,null,null,null,2025-06-01,2025-06-01 18:35:00,6:35 PM,2025-06-01 10:35:00,False,KUL,AK,2025-06-01,SIN,"""AK 716  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 11:51:16,SIN,2025-06-01T10:12:00,2025-06-01T08:55:00,AK,KUL,2025-06-01T10:05:00,null,"""717  ""","""  """,2025-06-01T10:00:00,2025-06-01T08:40:00,null,9M-DAG,2025-06-01 11:35:00,2025-06-01 10:35:00
AK116_2025-11-03_KUL_CAN,1,5,L12,"""U,V,W,X,Y""",2,2025-06-01,2025-06-01 20:32:00,8:32 PM,2025-06-01 12:32:00,null,null,null,null,2025-06-01,2025-06-01 20:20:00,8:20 PM,2025-06-01 12:20:00,2025-06-01,2025-06-01 16:12:00,4:12 PM,2025-06-01 08:12:00,null,null,null,null,2025-06-01,2025-06-01 16:10:00,4:10 PM,2025-06-01 08:10:00,False,CAN,AK,2025-06-01,KUL,"""AK 116  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 13:11:13,KUL,2025-06-01T07:27:00,2025-06-01T04:58:00,AK,BKI,2025-06-01T07:24:00,null,"""5113 ""","""  """,2025-06-01T07:35:00,2025-06-01T05:05:00,null,9M-VAG,2025-06-01 12:20:00,2025-06-01 08:10:00
AK5237_2025-12-11_KCH_KUL,2,1,1,,""" """,2025-06-02,2025-06-02 20:24:00,8:24 PM,2025-06-02 12:24:00,null,null,null,null,2025-06-02,2025-06-02 19:40:00,7:40 PM,2025-06-02 11:40:00,2025-06-02,2025-06-02 18:18:00,6:18 PM,2025-06-02 10:18:00,null,null,null,null,2025-06-02,2025-06-02 17:50:00,5:50 PM,2025-06-02 09:50:00,False,KUL,AK,2025-06-02,KCH,"""AK 5237 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 12:31:19,KCH,2025-06-02T09:42:00,2025-06-02T07:52:00,AK,KUL,2025-06-02T09:40:00,null,"""5236 ""","""  """,2025-06-02T09:10:00,2025-06-02T07:30:00,null,9M-AGG,2025-06-02 11:40:00,2025-06-02 09:50:00
AK6059_2024-12-22,""" """,A,,7-10,""" """,2025-06-01,2025-06-01 20:01:00,8:01 PM,2025-06-01 12:01:00,null,null,null,null,2025-06-01,2025-06-01 20:05:00,8:05 PM,2025-06-01 12:05:00,2025-06-01,2025-06-01 19:15:00,7:15 PM,2025-06-01 11:15:00,null,null,null,null,2025-06-01,2025-06-01 19:15:00,7:15 PM,2025-06-01 11:15:00,False,KCH,AK,2025-06-01,BTU,"""AK 6059 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 12:11:13,BTU,2025-06-01T10:52:00,2025-06-01T10:02:00,AK,KCH,2025-06-01T11:00:00,null,"""6058 ""","""  """,2025-06-01T10:50:00,2025-06-01T09:55:00,null,9M-AQG,2025-06-01 12:05:00,2025-06-01 11:15:00
AK713_2025-04-04_KUL_SIN,4,3,P11,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 13:39:00,1:39 PM,2025-06-02 05:39:00,null,null,null,null,2025-06-02,2025-06-02 13:40:00,1:40 PM,2025-06-02 05:40:00,2025-06-02,2025-06-02 12:20:00,12:20 PM,2025-06-02 04:20:00,null,null,null,null,2025-06-02,2025-06-02 12:25:00,12:25 PM,2025-06-02 04:25:00,False,SIN,AK,2025-06-02,KUL,"""AK 713  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 07:31:20,KUL,2025-06-02T03:35:00,2025-06-02T01:21:00,AK,DMK,2025-06-02T03:35:00,null,"""891  ""","""  """,2025-06-02T03:50:00,2025-06-02T01:35:00,null,9M-AJD,2025-06-02 05:40:00,2025-06-02 04:25:00
AK1311_2025-02-15_IPH_SIN,4,2,,1-3,""" """,2025-06-01,2025-06-01 10:47:00,10:47 AM,2025-06-01 02:47:00,null,null,null,null,2025-06-01,2025-06-01 11:00:00,11:00 AM,2025-06-01 03:00:00,2025-06-01,2025-06-01 09:33:00,9:33 AM,2025-06-01 01:33:00,null,null,null,null,2025-06-01,2025-06-01 09:45:00,9:45 AM,2025-06-01 01:45:00,False,SIN,AK,2025-06-01,IPH,"""AK 1311 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 04:41:18,IPH,2025-06-01T01:10:00,2025-06-01T00:14:00,AK,JHB,2025-06-01T01:22:00,null,"""6082 ""","""  """,2025-06-01T01:20:00,2025-06-01T00:20:00,null,9M-AGU,2025-06-01 03:00:00,2025-06-01 01:45:00
AK5136_2025-01-18_KUL_BKI,1,,J7,"""S,T""",2,2025-06-02,2025-06-02 11:53:00,11:53 AM,2025-06-02 03:53:00,null,null,null,null,2025-06-02,2025-06-02 11:55:00,11:55 AM,2025-06-02 03:55:00,2025-06-02,2025-06-02 09:04:00,9:04 AM,2025-06-02 01:04:00,null,null,null,null,2025-06-02,2025-06-02 09:15:00,9:15 AM,2025-06-02 01:15:00,False,BKI,AK,2025-06-02,KUL,"""AK 5136 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 05:11:15,KUL,2025-06-02T00:22:00,2025-06-01T21:48:00,AK,BKI,2025-06-02T00:14:00,null,"""5135 ""","""  """,2025-06-02T00:30:00,2025-06-01T22:00:00,null,9M-AGZ,2025-06-02 03:55:00,2025-06-02 01:15:00
AK483_2026-04-12_KUL_BPN,""" """,2,L9,"""U,V,W,X,Y""",2,2025-06-03,2025-06-03 19:04:00,7:04 PM,2025-06-03 11:04:00,null,null,null,null,2025-06-03,2025-06-03 18:50:00,6:50 PM,2025-06-03 10:50:00,2025-06-03,2025-06-03 16:06:00,4:06 PM,2025-06-03 08:06:00,null,null,null,null,2025-06-03,2025-06-03 15:55:00,3:55 PM,2025-06-03 07:55:00,False,BPN,AK,2025-06-03,KUL,"""AK 483  """,Landed,null,null,null,null,null,null,null,null,2025-06-03 11:11:14,KUL,2025-06-03T07:27:00,2025-06-03T06:16:00,AK,SIN,2025-06-03T07:32:00,null,"""712  ""","""  """,2025-06-03T07:20:00,2025-06-03T06:10:00,null,9M-AGZ,2025-06-03 10:50:00,2025-06-03 07:55:00
AK5305_2025-03-21_BKI_JHB,""" """,,A4,D01-D16,""" """,2025-06-01,2025-06-01 16:42:00,4:42 PM,2025-06-01 08:42:00,null,null,null,null,2025-06-01,2025-06-01 16:50:00,4:50 PM,2025-06-01 08:50:00,2025-06-01,2025-06-01 14:29:00,2:29 PM,2025-06-01 06:29:00,null,null,null,null,2025-06-01,2025-06-01 14:35:00,2:35 PM,2025-06-01 06:35:00,False,JHB,AK,2025-06-01,BKI,"""AK 5305 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 08:51:12,BKI,2025-05-31T23:41:00,2025-05-31T19:08:00,AK,PVG,2025-05-31T23:49:00,null,"""1517 ""","""  """,2025-06-01T00:01:00,2025-05-31T19:20:00,null,9M-RAE,2025-06-01 08:50:00,2025-06-01 06:35:00
AK6021_2025-09-02_AOR_KUL,2,3,2,9-10,""" """,2025-06-02,2025-06-02 09:44:00,9:44 AM,2025-06-02 01:44:00,null,null,null,null,2025-06-02,2025-06-02 09:50:00,9:50 AM,2025-06-02 01:50:00,2025-06-02,2025-06-02 08:36:00,8:36 AM,2025-06-02 00:36:00,null,null,null,null,2025-06-02,2025-06-02 08:45:00,8:45 AM,2025-06-02 00:45:00,False,KUL,AK,2025-06-02,AOR,"""AK 6021 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 01:51:50,AOR,2025-06-02T00:04:00,2025-06-01T23:01:00,AK,KUL,2025-06-02T00:03:00,null,"""6020 ""","""  """,2025-06-02T00:20:00,2025-06-01T23:15:00,null,9M-AQP,2025-06-02 01:50:00,2025-06-02 00:45:00
AK5432_2025-04-26_PEN_KCH,""" """,,,,""" """,2025-06-01,2025-06-01 17:54:00,5:54 PM,2025-06-01 09:54:00,null,null,null,null,2025-06-01,2025-06-01 15:55:00,3:55 PM,2025-06-01 07:55:00,2025-06-01,2025-06-01 15:43:00,3:43 PM,2025-06-01 07:43:00,null,null,null,null,2025-06-01,2025-06-01 13:55:00,1:55 PM,2025-06-01 05:55:00,False,KCH,AK,2025-06-01,PEN,"""AK 5432 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 10:51:11,PEN,2025-06-01T07:11:00,2025-06-01T05:03:00,AK,KCH,2025-06-01T07:01:00,2025-06-01T04:55:00,"""5433 ""","""  """,2025-06-01T05:30:00,2025-06-01T03:30:00,null,9M-AQN,2025-06-01 07:55:00,2025-06-01 05:55:00
AK71_2024-12-27,""" """,,L5,"""U,V,W,X,Y""",2,2025-06-01,2025-06-01 22:46:00,10:46 PM,2025-06-01 16:46:00,null,null,null,null,2025-06-01,2025-06-01 22:00:00,10:00 PM,2025-06-01 16:00:00,2025-06-01,2025-06-01 20:59:00,8:59 PM,2025-06-01 12:59:00,null,null,null,null,2025-06-01,2025-06-01 20:05:00,8:05 PM,2025-06-01 12:05:00,False,DAC,AK,2025-06-01,KUL,"""AK 71   """,Landed,null,null,null,null,null,null,null,null,2025-06-01 17:01:15,KUL,null,2025-06-01T08:14:00,AK,HAN,2025-06-01T11:44:00,2025-06-01T08:05:00,"""513  ""","""  """,2025-06-01T11:05:00,2025-06-01T07:50:00,null,9M-DAE,2025-06-01 04:00:00,2025-06-01 12:05:00
AK1783_2025-12-20_KCH_PNK,""" """,,8,"""C,D""",""" """,2025-06-01,2025-06-01 19:24:00,7:24 PM,2025-06-01 12:24:00,null,null,null,null,2025-06-01,2025-06-01 19:05:00,7:05 PM,2025-06-01 12:05:00,2025-06-01,2025-06-01 19:42:00,7:42 PM,2025-06-01 11:42:00,null,null,null,null,2025-06-01,2025-06-01 19:20:00,7:20 PM,2025-06-01 11:20:00,False,PNK,AK,2025-06-01,KCH,"""AK 1783 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 12:31:13,KCH,2025-06-01T11:11:00,2025-06-01T09:50:00,AK,BKI,2025-06-01T11:10:00,2025-06-01T09:10:00,"""6357 ""","""  """,2025-06-01T10:15:00,2025-06-01T08:55:00,null,9M-AFE,2025-06-01 12:05:00,2025-06-01 11:20:00
AK880_2026-02-16_KUL_DMK,1,3,L14,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 11:56:00,11:56 AM,2025-06-02 04:56:00,null,null,null,null,2025-06-02,2025-06-02 09:20:00,9:20 AM,2025-06-02 02:20:00,2025-06-02,2025-06-02 10:26:00,10:26 AM,2025-06-02 02:26:00,null,null,null,null,2025-06-02,2025-06-02 08:10:00,8:10 AM,2025-06-02 00:10:00,False,DMK,AK,2025-06-02,KUL,"""AK 880  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 05:51:11,AOR,2025-06-02T00:05:00,2025-06-01T23:08:00,AK,KUL,2025-06-02T00:10:00,null,"""6020 ""","""  """,2025-06-02T00:20:00,2025-06-01T23:15:00,null,9M-AHE,2025-06-02 02:20:00,2025-06-02 00:10:00
AK6145_2025-12-05_PEN_KUL,2,3,A1A,24-36,""" """,2025-06-04,2025-06-04 07:47:00,7:47 AM,2025-06-03 23:47:00,null,null,null,null,2025-06-04,2025-06-04 07:55:00,7:55 AM,2025-06-03 23:55:00,2025-06-04,2025-06-04 06:45:00,6:45 AM,2025-06-03 22:45:00,null,null,null,null,2025-06-04,2025-06-04 06:55:00,6:55 AM,2025-06-03 22:55:00,False,KUL,AK,2025-06-03,PEN,"""AK 6145 """,Landed,null,null,null,null,null,null,null,null,2025-06-04 03:01:45,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-AQP,2025-06-03 11:55:00,2025-06-03 22:55:00
AK5197_2024-11-03,,3,,1-5,,2025-06-02,2025-06-02 01:12:00,1:12 AM,2025-06-01 17:12:00,null,null,null,null,2025-06-02,2025-06-02 00:25:00,12:25 AM,2025-06-01 16:25:00,2025-06-01,2025-06-01 22:25:00,10:25 PM,2025-06-01 14:25:00,null,null,null,null,2025-06-01,2025-06-01 21:40:00,9:40 PM,2025-06-01 13:40:00,False,KUL,AK,2025-06-01,SDK,"""AK 5197 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 17:21:18,SDK,2025-06-01T13:55:00,2025-06-01T10:54:00,AK,KUL,2025-06-01T13:57:00,2025-06-01T10:55:00,"""5196 ""","""  """,2025-06-01T13:15:00,2025-06-01T10:25:00,null,9M-AQF,2025-06-01 04:25:00,2025-06-01 13:40:00
AK117_2025-01-23_CAN_KUL,2,10,A103,G,1,null,null,null,null,null,null,null,null,2025-06-03,2025-06-03 01:40:00,1:40 AM,2025-06-02 17:40:00,null,null,null,null,null,null,null,null,2025-06-02,2025-06-02 21:25:00,9:25 PM,2025-06-02 13:25:00,False,KUL,AK,2025-06-02,CAN,"""AK 117  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 19:41:14,CAN,null,null,AK,KUL,null,null,"""116  ""","""  """,2025-06-02T12:20:00,2025-06-02T08:00:00,null,9M-VAC,2025-06-02 05:40:00,2025-06-02 13:25:00
AK882_2025-04-08_KUL_DMK,1,1,Q5,"""U,V,W,X,Y""",2,2025-06-02,2025-06-02 12:42:00,12:42 PM,2025-06-02 05:42:00,null,null,null,null,2025-06-02,2025-06-02 12:35:00,12:35 PM,2025-06-02 05:35:00,2025-06-02,2025-06-02 11:33:00,11:33 AM,2025-06-02 03:33:00,null,null,null,null,2025-06-02,2025-06-02 11:20:00,11:20 AM,2025-06-02 03:20:00,False,DMK,AK,2025-06-02,KUL,"""AK 882  """,Landed,null,null,null,null,null,null,null,null,2025-06-02 05:51:11,"""   """,null,null,"""  ""","""   """,null,null,"""     ""","""  """,null,null,null,9M-VAD,2025-06-02 05:35:00,2025-06-02 03:20:00
AK1623_2024-11-19,,10,B3,D,,2025-06-03,2025-06-03 00:04:00,12:04 AM,2025-06-02 15:04:00,null,null,null,null,2025-06-03,2025-06-03 00:05:00,12:05 AM,2025-06-02 15:05:00,2025-06-02,2025-06-02 18:01:00,6:01 PM,2025-06-02 10:01:00,null,null,null,null,2025-06-02,2025-06-02 18:05:00,6:05 PM,2025-06-02 10:05:00,False,ICN,AK,2025-06-02,BKI,"""AK 1623 """,Landed,null,null,null,null,null,null,null,null,2025-06-02 15:11:13,BKI,2025-06-02T09:13:00,2025-06-02T08:27:00,AK,SDK,2025-06-02T09:12:00,null,"""6499 ""","""  """,2025-06-02T09:10:00,2025-06-02T08:25:00,null,9M-AGF,2025-06-02 03:05:00,2025-06-02 10:05:00
AK541_2024-12-22,2,6,,C01-C16,""" """,2025-06-01,2025-06-01 18:22:00,6:22 PM,2025-06-01 10:22:00,null,null,null,null,2025-06-01,2025-06-01 18:05:00,6:05 PM,2025-06-01 10:05:00,2025-06-01,2025-06-01 15:02:00,3:02 PM,2025-06-01 08:02:00,null,null,null,null,2025-06-01,2025-06-01 14:55:00,2:55 PM,2025-06-01 07:55:00,False,KUL,AK,2025-06-01,SAI,"""AK 541  """,Landed,null,null,null,null,null,null,null,null,2025-06-01 10:31:12,SAI,2025-06-01T07:24:00,2025-06-01T05:16:00,AK,KUL,2025-06-01T07:33:00,null,"""540  ""","""  """,2025-06-01T07:10:00,2025-06-01T05:10:00,null,9M-DAG,2025-06-01 10:05:00,2025-06-01 07:55:00
AK6072_2025-02-12_MYY_BKI,1,,,12-15,""" """,2025-06-01,2025-06-01 09:31:00,9:31 AM,2025-06-01 01:31:00,null,null,null,null,2025-06-01,2025-06-01 09:45:00,9:45 AM,2025-06-01 01:45:00,2025-06-01,2025-06-01 08:44:00,8:44 AM,2025-06-01 00:44:00,null,null,null,null,2025-06-01,2025-06-01 08:55:00,8:55 AM,2025-06-01 00:55:00,False,BKI,AK,2025-06-01,MYY,"""AK 6072 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 01:41:12,MYY,2025-06-01T00:12:00,2025-05-31T23:22:00,AK,BKI,2025-06-01T00:15:00,null,"""6071 ""","""  """,2025-06-01T00:25:00,2025-05-31T23:35:00,null,9M-RAG,2025-06-01 01:45:00,2025-06-01 00:55:00
AK123_2025-08-03_SZX_KUL,2,,301,E,3,null,null,null,null,2025-06-04,2025-06-04 04:43:00,4:43 AM,2025-06-03 20:43:00,2025-06-04,2025-06-04 00:55:00,12:55 AM,2025-06-03 16:55:00,2025-06-04,2025-06-04 00:35:00,12:35 AM,2025-06-03 16:35:00,null,null,null,null,2025-06-03,2025-06-03 20:55:00,8:55 PM,2025-06-03 12:55:00,False,KUL,AK,2025-06-03,SZX,"""AK 123  """,Departed,null,null,null,null,null,null,null,null,2025-06-03 17:21:11,SZX,2025-06-03T14:50:00,2025-06-03T10:35:00,AK,KUL,2025-06-03T14:48:00,2025-06-03T10:40:00,"""122  ""","""  """,2025-06-03T11:55:00,2025-06-03T07:40:00,null,9M-RAM,2025-06-03 04:55:00,2025-06-03 12:55:00
AK6464_2024-11-11,,,6,,,2025-06-01,2025-06-01 12:25:00,12:25 PM,2025-06-01 04:25:00,null,null,null,null,2025-06-01,2025-06-01 12:45:00,12:45 PM,2025-06-01 04:45:00,2025-06-01,2025-06-01 11:52:00,11:52 AM,2025-06-01 03:52:00,null,null,null,null,2025-06-01,2025-06-01 12:05:00,12:05 PM,2025-06-01 04:05:00,False,SBW,AK,2025-06-01,KCH,"""AK 6464 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 07:51:14,KCH,2025-06-01T03:22:00,2025-06-01T02:25:00,AK,MYY,2025-06-01T03:23:00,null,"""6191 ""","""  """,2025-06-01T03:40:00,2025-06-01T02:40:00,null,9M-AGU,2025-06-01 04:45:00,2025-06-01 04:05:00
AK101_2025-10-18_KUL_KMG,""" """,2,Q17,"""U,V,W,X,Y""",2,null,null,null,null,2025-06-01,2025-06-01 18:26:00,6:26 PM,2025-06-01 10:26:00,2025-06-01,2025-06-01 16:55:00,4:55 PM,2025-06-01 08:55:00,2025-06-01,2025-06-01 14:43:00,2:43 PM,2025-06-01 06:43:00,null,null,null,null,2025-06-01,2025-06-01 13:05:00,1:05 PM,2025-06-01 05:05:00,False,KMG,AK,2025-06-01,KUL,"""AK 101  """,Departed,null,null,null,null,null,null,null,null,2025-06-01 07:21:15,KUL,2025-06-01T03:11:00,2025-05-31T21:28:00,AK,ATQ,2025-06-01T03:20:00,2025-05-31T20:45:00,"""93   ""","""  """,2025-06-01T00:40:00,2025-05-31T18:55:00,null,9M-VAH,2025-06-01 08:55:00,2025-06-01 05:05:00
AK6193_2025-06-04_MYY_KCH,""" """,A,,12-15,""" """,2025-06-01,2025-06-01 12:15:00,12:15 PM,2025-06-01 04:15:00,null,null,null,null,2025-06-01,2025-06-01 12:25:00,12:25 PM,2025-06-01 04:25:00,2025-06-01,2025-06-01 11:20:00,11:20 AM,2025-06-01 03:20:00,null,null,null,null,2025-06-01,2025-06-01 11:25:00,11:25 AM,2025-06-01 03:25:00,False,KCH,AK,2025-06-01,MYY,"""AK 6193 """,Landed,null,null,null,null,null,null,null,null,2025-06-01 04:51:21,MYY,2025-06-01T02:53:00,2025-06-01T01:50:00,AK,KCH,2025-06-01T02:53:00,null,"""6192 ""","""  """,2025-06-01T03:00:00,2025-06-01T02:00:00,null,9M-AGP,2025-06-01 04:25:00,2025-06-01 03:25:00
